"candidate_id","candidate_name","candidate_lastname","party","district","election","contributions","election_year"
4354,"Richmond, John","Richmond","NDP","Etobicoke Centre","38th general election",2998,2004
4359,"Nannar, Rupinder","Nannar","Conservative","Etobicoke North","38th general election",17898.2,2004
5311,"Cullen, Roy","Cullen","Liberal","Etobicoke North","38th general election",21192.5,2004
5310,"Martello, Cesar","Martello","NDP","Etobicoke North","38th general election",295,2004
5134,"Grewal, Nina","Grewal","Conservative","Fleetwood--Port Kells","38th general election",32630,2004
5131,"Cheema, Gulzar","Cheema","Liberal","Fleetwood--Port Kells","38th general election",18150,2004
5132,"Bell, Barry","Bell","NDP","Fleetwood--Port Kells","38th general election",3815,2004
4074,"Fox, Kent","Fox","Conservative","Fredericton","38th general election",52981,2004
4878,"Letts, Daron","Letts","Green","Fredericton","38th general election",500,2004
4879,"Scott, Andy","Scott","Liberal","Fredericton","38th general election",0,2004
4075,"Moore, Rob","Moore","Conservative","Fundy","38th general election",34845.26,2004
4077,"Herron, John","Herron","Liberal","Fundy","38th general election",15384.85,2004
4881,"Hanratty, Pat","Hanratty","NDP","Fundy","38th general election",1075,2004
5646,"De Coste, Guy","De Coste","Conservative","Gaspésie--Îles-de-la-Madeleine","38th general election",825,2004
5648,"Toone, Philip","Toone","NDP","Gaspésie--Îles-de-la-Madeleine","38th general election",1200.75,2004
4579,"Nadeau, Richard","Nadeau","Bloc","Gatineau","38th general election",9040,2004
5653,"Gibb, Brian","Gibb","Green","Gatineau","38th general election",150,2004
4580,"Boivin, Françoise","Boivin","Liberal","Gatineau","38th general election",12500,2004
5315,"Lalonde, Alain","Lalonde","Conservative","Glengarry--Prescott--Russell","38th general election",13905,2004
4361,"Fjarlie, Roy","Fjarlie","Green","Glengarry--Prescott--Russell","38th general election",1280,2004
4360,"Boudria, Don","Boudria","Liberal","Glengarry--Prescott--Russell","38th general election",7260,2004
5314,"Cauvier, Martin","Cauvier","NDP","Glengarry--Prescott--Russell","38th general election",550,2004
5317,"Miller, Larry","Miller","Conservative","Grey--Bruce--Owen Sound","38th general election",46453.5,2004
5320,"Drossos, Alex","Drossos","Green","Grey--Bruce--Owen Sound","38th general election",1500,2004
5321,"Jackson, Ovid","Jackson","Liberal","Grey--Bruce--Owen Sound","38th general election",19446.88,2004
5318,"Ostertag, Sebastian","Ostertag","NDP","Grey--Bruce--Owen Sound","38th general election",10382,2004
5324,"Dearden, Jon","Dearden","Conservative","Guelph","38th general election",48276,2004
5326,"Nagy, Mike","Nagy","Green","Guelph","38th general election",10382.27,2004
5327,"Chamberlain, Brenda","Chamberlain","Liberal","Guelph","38th general election",14250,2004
5325,"Allt, Phil","Allt","NDP","Guelph","38th general election",24523.99,2004
5329,"Finley, Diane","Finley","Conservative","Haldimand--Norfolk","38th general election",38708.27,2004
5330,"Jones, Colin","Jones","Green","Haldimand--Norfolk","38th general election",3170,2004
5333,"Speller, Bob","Speller","Liberal","Haldimand--Norfolk","38th general election",23355,2004
5332,"Sinkowski, Carrie","Sinkowski","NDP","Haldimand--Norfolk","38th general election",4540,2004
4362,"Devolin, Barry","Devolin","Conservative","Haliburton--Kawartha Lakes--Brock","38th general election",45595.22,2004
5335,"O'Reilly, John","O'Reilly","Liberal","Haliburton--Kawartha Lakes--Brock","38th general election",17715,2004
4363,"McElroy, Gil J.","McElroy","NDP","Haliburton--Kawartha Lakes--Brock","38th general election",9805,2004
5078,"Keefe, Kevin Leslie","Keefe","Conservative","Halifax","38th general election",28775,2004
4210,"Oddy, Michael","Oddy","Green","Halifax","38th general election",600,2004
4208,"Fougere, Sheila","Fougere","Liberal","Halifax","38th general election",63599,2004
4209,"McDonough, Alexa","McDonough","NDP","Halifax","38th general election",30385,2004
5080,"MacPhee, Ken","MacPhee","Conservative","Halifax West","38th general election",13770,2004
4212,"Willison, Martin","Willison","Green","Halifax West","38th general election",1325,2004
4211,"Regan, Geoff","Regan","Liberal","Halifax West","38th general election",90560.56,2004
5079,"Carr, Bill","Carr","NDP","Halifax West","38th general election",18198.25,2004
4364,"Martin, Dean","Martin","Conservative","Halton","38th general election",27600,2004
4365,"Marchetti, Frank","Marchetti","Green","Halton","38th general election",3000,2004
4366,"Carr, Gary","Carr","Liberal","Halton","38th general election",14833.05,2004
5338,"Naqvi, Anwar","Naqvi","NDP","Halton","38th general election",15900,2004
5339,"O'Connor, Leon Patrick","O'Connor","Conservative","Hamilton Centre","38th general election",5500.68,2004
5344,"Pavlov, Anne Marie","Pavlov","Green","Hamilton Centre","38th general election",1282.5,2004
5341,"Keyes, Stan","Keyes","Liberal","Hamilton Centre","38th general election",34050,2004
5342,"Christopherson, David","Christopherson","NDP","Hamilton Centre","38th general election",32715,2004
4367,"Eisenberger, Fred","Eisenberger","Conservative","Hamilton East--Stoney Creek","38th general election",13150,2004
5347,"Safka, Richard","Safka","Green","Hamilton East--Stoney Creek","38th general election",1980.24,2004
4368,"Valeri, Tony","Valeri","Liberal","Hamilton East--Stoney Creek","38th general election",71870,2004
5348,"DePaulo, Tony","DePaulo","NDP","Hamilton East--Stoney Creek","38th general election",30185,2004
4369,"Jackson, Tom","Jackson","Conservative","Hamilton Mountain","38th general election",64484,2004
5351,"Pavlov, Jo","Pavlov","Green","Hamilton Mountain","38th general election",942.5,2004
4371,"Phinney, Beth","Phinney","Liberal","Hamilton Mountain","38th general election",11225,2004
4370,"Charlton, Chris","Charlton","NDP","Hamilton Mountain","38th general election",15345,2004
4581,"Ménard, Réal","Ménard","Bloc","Hochelaga","38th general election",0.01,2004
5655,"Bernier, Mario","Bernier","Conservative","Hochelaga","38th general election",0.01,2004
5656,"Bramann, Rolf","Bramann","Green","Hochelaga","38th general election",1000,2004
4582,"Bouvier, Benoit","Bouvier","Liberal","Hochelaga","38th general election",11145,2004
5658,"St-Hilaire, Éric","St-Hilaire","Bloc","Honoré-Mercier","38th general election",1209.97,2004
4588,"Rodriguez, Pablo","Rodriguez","Liberal","Honoré-Mercier","38th general election",51999,2004
5659,"Pilon, François","Pilon","NDP","Honoré-Mercier","38th general election",200,2004
4589,"Charette, Alain","Charette","Bloc","Hull--Aylmer","38th general election",3735,2004
5662,"Bellefeuille, Pierrette","Bellefeuille","Conservative","Hull--Aylmer","38th general election",1530,2004
4590,"Walker, Gail","Walker","Green","Hull--Aylmer","38th general election",2310,2004
5663,"Proulx, Marcel","Proulx","Liberal","Hull--Aylmer","38th general election",12003.88,2004
4591,"Laliberté, Pierre","Laliberté","NDP","Hull--Aylmer","38th general election",13270,2004
4055,"Downer, Wynanne","Downer","Conservative","Humber--St. Barbe--Baie Verte","38th general election",24370.74,2004
4056,"Byrne, Gerry","Byrne","Liberal","Humber--St. Barbe--Baie Verte","38th general election",58275,2004
4851,"Pike, Holly","Pike","NDP","Humber--St. Barbe--Baie Verte","38th general election",3525,2004
4372,"Fisher, Barb","Fisher","Conservative","Huron--Bruce","38th general election",36660,2004
5352,"Vasey, Dave","Vasey","Green","Huron--Bruce","38th general election",1040,2004
4373,"Steckle, Paul","Steckle","Liberal","Huron--Bruce","38th general election",34198.65,2004
4374,"Robertson, Grant","Robertson","NDP","Huron--Bruce","38th general election",26683.08,2004
4593,"St-Cyr, Thierry","St-Cyr","Bloc","Jeanne-Le Ber","38th general election",545,2004
5666,"Sévigny, Pierre-Albert","Sévigny","Conservative","Jeanne-Le Ber","38th general election",11550,2004
4592,"Frulla, Liza","Frulla","Liberal","Jeanne-Le Ber","38th general election",5650,2004
5668,"Philbin, Anthony","Philbin","NDP","Jeanne-Le Ber","38th general election",1695,2004
4594,"Paquette, Pierre A.","Paquette","Bloc","Joliette","38th general election",10870,2004
5671,"Gorchinsky, Wendy","Gorchinsky","Green","Joliette","38th general election",60,2004
4595,"Coderre, Jean-François","Coderre","Liberal","Joliette","38th general election",670,2004
4596,"Trudeau, Jacques","Trudeau","NDP","Joliette","38th general election",315,2004
4597,"Gagnon, Sébastien","Gagnon","Bloc","Jonquière--Alma","38th general election",22831,2004
4599,"Lavoie, Gilles","Lavoie","Conservative","Jonquière--Alma","38th general election",3300,2004
5674,"Picard, François","Picard","NDP","Jonquière--Alma","38th general election",3015,2004
4244,"Hinton, Betty","Hinton","Conservative","Kamloops--Thompson","38th general election",42685,2004
4245,"Fraser, Grant","Fraser","Green","Kamloops--Thompson","38th general election",1052.02,2004
4243,"O'Fee, John","O'Fee","Liberal","Kamloops--Thompson","38th general election",38008.02,2004
5136,"Carroll, Brian","Carroll","NDP","Kamloops--Thompson","38th general election",32507.46,2004
4247,"Schmidt, Werner","Schmidt","Conservative","Kelowna","38th general election",25349.26,2004
4246,"Ade, Kevin","Ade","Green","Kelowna","38th general election",1925,2004
5138,"Nielsen, Vern","Nielsen","Liberal","Kelowna","38th general election",27670,2004
4248,"Grass, Starleigh","Grass","NDP","Kelowna","38th general election",0,2004
4376,"Brown, Bill","Brown","Conservative","Kenora","38th general election",16205,2004
5355,"Chaboyer, Carl","Chaboyer","Green","Kenora","38th general election",1815,2004
5356,"Valley, Roger","Valley","Liberal","Kenora","38th general election",33645,2004
5354,"Barclay, Susan","Barclay","NDP","Kenora","38th general election",11103.95,2004
4129,"Smith, Joy","Smith","Conservative","Kildonan--St. Paul","38th general election",28211,2004
4130,"Giesbrecht, Jacob","Giesbrecht","Green","Kildonan--St. Paul","38th general election",0,2004
4128,"Duguid, Terry","Duguid","Liberal","Kildonan--St. Paul","38th general election",37265.5,2004
4131,"Mahoney, Lorene","Mahoney","NDP","Kildonan--St. Paul","38th general election",6875,2004
4216,"Mullan, Bob","Mullan","Conservative","Kings--Hants","38th general election",41338.83,2004
4213,"Stacey, Kevin","Stacey","Green","Kings--Hants","38th general election",3385,2004
4215,"Brison, Scott","Brison","Liberal","Kings--Hants","38th general election",64140,2004
5082,"Hambling, Skip","Hambling","NDP","Kings--Hants","38th general election",18555,2004
4379,"MacLean, Blair","MacLean","Conservative","Kingston and the Islands","38th general election",33264.7,2004
4377,"Fisher Balfour, Janina","Fisher Balfour","Green","Kingston and the Islands","38th general election",4189.18,2004
4378,"Milliken, Peter","Milliken","Liberal","Kingston and the Islands","38th general election",66525.25,2004
4380,"Hutchison, Rob","Hutchison","NDP","Kingston and the Islands","38th general election",20185,2004
4386,"Luellau, Frank","Luellau","Conservative","Kitchener--Conestoga","38th general election",22400,2004
4388,"Stapleton, Kris","Stapleton","Green","Kitchener--Conestoga","38th general election",3538.6,2004
4387,"Myers, Lynn","Myers","Liberal","Kitchener--Conestoga","38th general election",25900,2004
5361,"Carter, Len","Carter","NDP","Kitchener--Conestoga","38th general election",2215,2004
5366,"Strauss, Steve","Strauss","Conservative","Kitchener--Waterloo","38th general election",16435,2004
5363,"Richards, Pauline","Richards","Green","Kitchener--Waterloo","38th general election",2365,2004
5362,"Telegdi, Andrew","Telegdi","Liberal","Kitchener--Waterloo","38th general election",37704,2004
4385,"Ichim, Thomas","Ichim","Conservative","Kitchener Centre","38th general election",15336.36,2004
4383,"Vesely, Karol","Vesely","Green","Kitchener Centre","38th general election",880,2004
4382,"Redman, Karen","Redman","Liberal","Kitchener Centre","38th general election",28183,2004
4384,"Walsh-Bowers, Richard","Walsh-Bowers","NDP","Kitchener Centre","38th general election",17339,2004
4249,"Abbott, Jim","Abbott","Conservative","Kootenay--Columbia","38th general election",57475.41,2004
4250,"Gustafson, Carmen","Gustafson","Green","Kootenay--Columbia","38th general election",1427.5,2004
4252,"Priest, Ross","Priest","Liberal","Kootenay--Columbia","38th general election",19650,2004
4251,"Bush, Brent","Bush","NDP","Kootenay--Columbia","38th general election",19202.29,2004
4600,"Lalonde, Francine","Lalonde","Bloc","La Pointe-de-l'Île","38th general election",17335.02,2004
5683,"Prevost, Christian","Prevost","Conservative","La Pointe-de-l'Île","38th general election",1050,2004
4620,"Lapierre, Réal","Lapierre","Bloc","Lévis--Bellechasse","38th general election",12963.84,2004
4621,"Vézina, Gilles","Vézina","Conservative","Lévis--Bellechasse","38th general election",7375,2004
4622,"Castonguay, Sylvain","Castonguay","Green","Lévis--Bellechasse","38th general election",950,2004
4619,"Jobin, Christian","Jobin","Liberal","Lévis--Bellechasse","38th general election",14250,2004
4855,"Strachan, Merrill","Strachan","Conservative","Labrador","38th general election",8300,2004
4057,"O'Brien, Lawrence David","O'Brien","Liberal","Labrador","38th general election",42247.5,2004
5680,"Côté, Maxime","Côté","Bloc","Lac-Saint-Louis","38th general election",450,2004
5677,"Howard, Jeff","Howard","Conservative","Lac-Saint-Louis","38th general election",4079.5,2004
5682,"Graham, Peter","Graham","Green","Lac-Saint-Louis","38th general election",480,2004
5679,"Scarpaleggia, Francis","Scarpaleggia","Liberal","Lac-Saint-Louis","38th general election",14590,2004
5681,"Quinn, Daniel","Quinn","NDP","Lac-Saint-Louis","38th general election",3389.95,2004
4391,"Reid, Scott Jeffrey","Reid","Conservative","Lanark--Frontenac--Lennox and Addington","38th general election",31705,2004
4392,"Baranyi, John","Baranyi","Green","Lanark--Frontenac--Lennox and Addington","38th general election",1500,2004
4390,"McCormick, Larry","McCormick","Liberal","Lanark--Frontenac--Lennox and Addington","38th general election",11665,2004
5368,"Sutherland, Ross","Sutherland","NDP","Lanark--Frontenac--Lennox and Addington","38th general election",12729,2004
4253,"Warawa, Mark","Warawa","Conservative","Langley","38th general election",40140,2004
5142,"Richter, Kim","Richter","Liberal","Langley","38th general election",4090,2004
5141,"Morrison, Dean","Morrison","NDP","Langley","38th general election",0,2004
4603,"Larrivée, Thierry","Larrivée","Bloc","LaSalle--Émard","38th general election",941.47,2004
5687,"Jack, Douglas","Jack","Green","LaSalle--Émard","38th general election",210.13,2004
4605,"Martin, Paul","Martin","Liberal","LaSalle--Émard","38th general election",9350,2004
5685,"Blaikie, Rebecca","Blaikie","NDP","LaSalle--Émard","38th general election",1205,2004
