date,Party,sd
2018-07-05,Conservative,2.461819137851992
2018-07-06,Conservative,2.4509690884494213
2018-07-07,Conservative,2.427197927416233
2018-07-08,Conservative,2.4047249242446727
2018-07-09,Conservative,2.497282228570756
2018-07-10,Conservative,2.5256572264092347
2018-07-11,Conservative,2.4198533962853723
2018-07-12,Conservative,2.383222346737349
2018-07-13,Conservative,2.3099909966967482
2018-07-14,Conservative,2.222385119036042
2018-07-15,Conservative,2.131891908346218
2018-07-16,Conservative,2.1747879282437745
2018-07-17,Conservative,2.1508787958474187
2018-07-18,Conservative,2.0931654269622095
2018-07-19,Conservative,2.0649831427601923
2018-07-20,Conservative,2.041004559684935
2018-07-21,Conservative,2.0119378862618618
2018-07-22,Conservative,1.9840800847231368
2018-07-23,Conservative,2.026718674098198
2018-07-24,Conservative,2.043505698959408
2018-07-25,Conservative,1.9738427727829293
2018-07-26,Conservative,1.9472292248822494
2018-07-27,Conservative,1.9244535231117434
2018-07-28,Conservative,1.847385207210029
2018-07-29,Conservative,1.7703501463099656
2018-07-30,Conservative,1.7728308780010615
2018-07-31,Conservative,1.7303523156188902
2018-08-01,Conservative,1.6168661086440437
2018-08-02,Conservative,1.5896775307661684
2018-08-03,Conservative,1.5653102277425268
2018-08-04,Conservative,1.545993167307833
2018-08-05,Conservative,1.5275690059692537
2018-08-06,Conservative,1.5649364647554747
2018-08-07,Conservative,1.5669455374250387
2018-08-08,Conservative,1.4931974882193428
2018-08-09,Conservative,1.7821159150034092
2018-08-10,Conservative,1.9245868854774333
2018-08-11,Conservative,2.065973515563333
2018-08-12,Conservative,2.1963284073487728
2018-08-13,Conservative,2.3924392021445104
2018-08-14,Conservative,2.217932348483535
2018-08-15,Conservative,2.178157708068249
2018-08-16,Conservative,2.0947689854813256
2018-08-17,Conservative,2.0629315231462373
2018-08-18,Conservative,2.039597248191988
2018-08-19,Conservative,2.022482442225969
2018-08-20,Conservative,2.021892390153745
2018-08-21,Conservative,1.980739726211993
2018-08-22,Conservative,1.9067173722538677
2018-08-23,Conservative,1.859971325914649
2018-08-24,Conservative,1.8173439022709907
2018-08-25,Conservative,1.7623948046256495
2018-08-26,Conservative,1.8040688334730859
2018-08-27,Conservative,1.8455953944596986
2018-08-28,Conservative,1.8582944587069197
2018-08-29,Conservative,1.8843291838457734
2018-08-30,Conservative,1.924317173668968
2018-08-31,Conservative,1.9618690612368035
2018-09-01,Conservative,1.990758704513243
2018-09-02,Conservative,2.0181714862319846
2018-09-03,Conservative,2.0257241333870515
2018-09-04,Conservative,2.0251300412507782
2018-09-05,Conservative,2.014894020758831
2018-09-06,Conservative,2.0244588223708115
2018-09-07,Conservative,2.035088708449425
2018-09-08,Conservative,2.0477006923251775
2018-09-09,Conservative,2.0604583771356317
2018-09-10,Conservative,2.08525841501512
2018-09-11,Conservative,2.230809582587134
2018-09-12,Conservative,2.322427582854644
2018-09-13,Conservative,2.4328572388364824
2018-09-14,Conservative,2.5903337759363905
2018-09-15,Conservative,2.633226455160229
2018-09-16,Conservative,2.507331648269074
2018-09-17,Conservative,2.487965285934917
2018-09-18,Conservative,2.4541538071331366
2018-09-19,Conservative,2.3876447103982747
2018-09-20,Conservative,2.4385066059283895
2018-09-21,Conservative,2.5170790234606195
2018-09-22,Conservative,2.5415057123522957
2018-09-23,Conservative,2.560565650433854
2018-09-24,Conservative,2.5314180267430038
2018-09-25,Conservative,2.532862172175345
2018-09-26,Conservative,2.4822847596614053
2018-09-27,Conservative,2.4666463789239996
2018-09-28,Conservative,2.4553168450749636
2018-09-29,Conservative,2.4796086423049606
2018-09-30,Conservative,2.4697413655710827
2018-10-01,Conservative,2.520754567765146
2018-10-02,Conservative,2.538260675061809
2018-10-03,Conservative,2.589638238098786
2018-10-04,Conservative,2.6377548893566516
2018-10-05,Conservative,2.627911261481628
2018-10-06,Conservative,2.6425027802908145
2018-10-07,Conservative,2.8579935375627086
2018-10-08,Conservative,2.944545140508173
2018-10-09,Conservative,2.9997409098310106
2018-10-10,Conservative,3.194306925158773
2018-10-11,Conservative,3.328526832253998
2018-10-12,Conservative,3.251361553720018
2018-10-13,Conservative,3.258797754461633
2018-10-14,Conservative,3.2936298830841046
2018-10-15,Conservative,3.2518716507040266
2018-10-16,Conservative,3.2469172075889148
2018-10-17,Conservative,3.2812285642266383
2018-10-18,Conservative,3.3262415870122757
2018-10-19,Conservative,3.3726289334147075
2018-10-20,Conservative,3.4098781589983505
2018-10-21,Conservative,3.444057941897088
2018-10-22,Conservative,3.459346485826957
2018-10-23,Conservative,3.4691529748501204
2018-10-24,Conservative,3.4925261883014036
2018-10-25,Conservative,3.5373186217720614
2018-10-26,Conservative,3.5748054489069596
2018-10-27,Conservative,3.6002443682968894
2018-10-28,Conservative,3.6259541233411157
2018-10-29,Conservative,3.6554580528321217
2018-10-30,Conservative,3.6657611330737723
2018-10-31,Conservative,3.5756774484008567
2018-11-01,Conservative,3.549399772219727
2018-11-02,Conservative,3.530439111729463
2018-11-03,Conservative,3.468454746202704
2018-11-04,Conservative,3.4314713529588006
2018-11-05,Conservative,3.51182838447367
2018-11-06,Conservative,3.4504153919407656
2018-11-07,Conservative,3.3118653639617506
2018-11-08,Conservative,3.1229894642134797
2018-11-09,Conservative,2.912934772154771
2018-11-10,Conservative,2.744389490653404
2018-11-11,Conservative,2.6382518459084023
2018-11-12,Conservative,2.617662344410097
2018-11-13,Conservative,2.682725887862179
2018-11-14,Conservative,2.6161766734605445
2018-11-15,Conservative,2.4787608385667452
2018-11-16,Conservative,2.403093223772254
2018-11-17,Conservative,2.3212865090780905
2018-11-18,Conservative,2.2392260027331865
2018-11-19,Conservative,2.2967662695100777
2018-11-20,Conservative,2.3717373518746583
2018-11-21,Conservative,2.4108792976371882
2018-11-22,Conservative,2.452859805615134
2018-11-23,Conservative,2.4908479574956908
2018-11-24,Conservative,2.5297524132644
2018-11-25,Conservative,2.566790456210845
2018-11-26,Conservative,3.0236356427778466
2018-11-27,Conservative,3.280977157484071
2018-11-28,Conservative,3.3699527969707326
2018-11-29,Conservative,3.5135286561907577
2018-11-30,Conservative,3.656128446761896
2018-12-01,Conservative,3.3690060422103776
2018-12-02,Conservative,3.269047165417695
2018-12-03,Conservative,3.334964942804959
2018-12-04,Conservative,3.3335886016672296
2018-12-05,Conservative,3.204012051475111
2018-12-06,Conservative,3.148170316400109
2018-12-07,Conservative,3.077656493558834
2018-12-08,Conservative,2.8726613102760963
2018-12-09,Conservative,2.743070677522865
2018-12-10,Conservative,2.6688672195387615
2018-12-11,Conservative,2.5668985289048085
2018-12-12,Conservative,2.4072522563065606
2018-12-13,Conservative,2.432974413550735
2018-12-14,Conservative,2.30259669205265
2018-12-15,Conservative,2.2980395423700073
2018-12-16,Conservative,2.2575367009969822
2018-12-17,Conservative,2.2680501525153955
2018-12-18,Conservative,2.2330764758581423
2018-12-19,Conservative,2.1967429785330035
2018-12-20,Conservative,2.1561715368303536
2018-12-21,Conservative,2.113983007113325
2018-12-22,Conservative,2.0992394615770515
2018-12-23,Conservative,2.0837955371537045
2018-12-24,Conservative,2.1042920383754695
2018-12-25,Conservative,2.0773767467310473
2018-12-26,Conservative,1.965241533322486
2018-12-27,Conservative,1.8925666932366234
2018-12-28,Conservative,1.822313334900572
2018-12-29,Conservative,1.8029384576623684
2018-12-30,Conservative,1.7843381878146207
2018-12-31,Conservative,1.719258921406663
2019-01-01,Conservative,1.6542088384814435
2019-01-02,Conservative,1.6319504712606403
2019-01-03,Conservative,1.5994238878577491
2019-01-04,Conservative,1.5635051526019466
2019-01-05,Conservative,1.6520004932280243
2019-01-06,Conservative,1.6997325254957727
2019-01-07,Conservative,1.6936629966204404
2019-01-08,Conservative,1.691335369080838
2019-01-09,Conservative,1.7017653774738726
2019-01-10,Conservative,1.7123292360269051
2019-01-11,Conservative,1.7176166663639478
2019-01-12,Conservative,1.7267129590839818
2019-01-13,Conservative,1.7376896235574892
2019-01-14,Conservative,1.6840401302948513
2019-01-15,Conservative,1.6558530459116014
2019-01-16,Conservative,1.5878078536318554
2019-01-17,Conservative,1.608654108868515
2019-01-18,Conservative,1.6286578553308755
2019-01-19,Conservative,1.6983460930567869
2019-01-20,Conservative,1.740553838759937
2019-01-21,Conservative,1.8284712532572303
2019-01-22,Conservative,1.8277191858422703
2019-01-23,Conservative,1.7517880203277862
2019-01-24,Conservative,1.718601473738417
2019-01-25,Conservative,1.6911677644329342
2019-01-26,Conservative,1.6059370118771312
2019-01-27,Conservative,1.5215606090821654
2019-01-28,Conservative,1.5188602909429985
2019-01-29,Conservative,1.4757997090905737
2019-01-30,Conservative,1.4659261493425269
2019-01-31,Conservative,1.5056892212743582
2019-02-01,Conservative,1.4672498944259194
2019-02-02,Conservative,1.4608033224571522
2019-02-03,Conservative,1.457431909786644
2019-02-04,Conservative,1.4226288643458396
2019-02-05,Conservative,1.3924374694440549
2019-02-06,Conservative,1.3815948645231875
2019-02-07,Conservative,1.3362494622951737
2019-02-08,Conservative,1.3969511270030246
2019-02-09,Conservative,1.4325769701067828
2019-02-10,Conservative,1.4646731681737557
2019-02-11,Conservative,1.5586443936728807
2019-02-12,Conservative,1.6492041058953428
2019-02-13,Conservative,1.5721671474050698
2019-02-14,Conservative,1.5114025319029885
2019-02-15,Conservative,1.4831484500524181
2019-02-16,Conservative,1.4556519114437783
2019-02-17,Conservative,1.4313608152094197
2019-02-18,Conservative,1.467529284526663
2019-02-19,Conservative,1.5079019086221535
2019-02-20,Conservative,1.5564304470159274
2019-02-21,Conservative,1.604656714447478
2019-02-22,Conservative,1.6596719144171537
2019-02-23,Conservative,1.7132738877440197
2019-02-24,Conservative,1.7635793494448664
2019-02-25,Conservative,2.005051898153716
2019-02-26,Conservative,2.1486539187423146
2019-02-27,Conservative,2.207894170381344
2019-02-28,Conservative,2.370187138650791
2019-03-01,Conservative,2.512625347468495
2019-03-02,Conservative,2.420435385605179
2019-03-03,Conservative,2.372060277277768
2019-03-04,Conservative,2.4265155005056323
2019-03-05,Conservative,2.377490112891945
2019-03-06,Conservative,2.254554045410772
2019-03-07,Conservative,2.1414388425050292
2019-03-08,Conservative,2.108540579025036
2019-03-09,Conservative,2.0523836169854683
2019-03-10,Conservative,1.9986108004427598
2019-03-11,Conservative,2.0441117879550696
2019-03-12,Conservative,2.0863785509799015
2019-03-13,Conservative,2.04074517105669
2019-03-14,Conservative,2.0245305293912823
2019-03-15,Conservative,1.9909308087509907
2019-03-16,Conservative,1.9714127356975475
2019-03-17,Conservative,2.0624585665063697
2019-03-18,Conservative,2.1596327354124942
2019-03-19,Conservative,2.2075532694749938
2019-03-20,Conservative,2.2073754150208087
2019-03-21,Conservative,2.1738935599272033
2019-03-22,Conservative,2.0605757711170307
2019-03-23,Conservative,2.103756531744915
2019-03-24,Conservative,2.121610071073704
2019-03-25,Conservative,2.2002713310055784
2019-03-26,Conservative,2.2924297557456823
2019-03-27,Conservative,2.2987970277312284
2019-03-28,Conservative,2.229777693498465
2019-03-29,Conservative,2.2037238397803436
2019-03-30,Conservative,2.1809061574169912
2019-03-31,Conservative,2.1607713734967122
2019-04-01,Conservative,2.1830052789109713
2019-04-02,Conservative,2.1148419783030303
2019-04-03,Conservative,2.230209439435364
2019-04-04,Conservative,2.297393859652174
2019-04-05,Conservative,2.3569422813078336
2019-04-06,Conservative,2.4238053750664834
2019-04-07,Conservative,2.5487960467835884
2019-04-08,Conservative,2.487684152154544
2019-04-09,Conservative,2.4778761590333795
2019-04-10,Conservative,2.4090040079596062
2019-04-11,Conservative,2.382118714906583
2019-04-12,Conservative,2.3613310712612474
2019-04-13,Conservative,2.342256687826957
2019-04-14,Conservative,2.3197490557313367
2019-04-15,Conservative,2.3687362656932063
2019-04-16,Conservative,2.3922210637369097
2019-04-17,Conservative,2.474859915236186
2019-04-18,Conservative,2.536066974259973
2019-04-19,Conservative,2.5927171696858506
2019-04-20,Conservative,2.641601783407629
2019-04-21,Conservative,2.586128909134309
2019-04-22,Conservative,2.5231398372603855
2019-04-23,Conservative,2.4849688326239745
2019-04-24,Conservative,2.377598364233674
2019-04-25,Conservative,2.3150036057256584
2019-04-26,Conservative,2.3150878550789287
2019-04-27,Conservative,2.258551859471515
2019-04-28,Conservative,2.147653466342926
2019-04-29,Conservative,2.14500630673698
2019-04-30,Conservative,2.096941500189362
2019-05-01,Conservative,2.0229842431115057
2019-05-02,Conservative,1.9854322993437485
2019-05-03,Conservative,2.0031893270455137
2019-05-04,Conservative,1.9888260863207243
2019-05-05,Conservative,1.979762661703979
2019-05-06,Conservative,2.0321425733725222
2019-05-07,Conservative,2.0577006261509867
2019-05-08,Conservative,2.021027919391848
2019-05-09,Conservative,2.015686567265605
2019-05-10,Conservative,2.0126134709650287
2019-05-11,Conservative,2.006315541035184
2019-05-12,Conservative,1.9945246312365996
2019-05-13,Conservative,2.046275265358616
2019-05-14,Conservative,2.065176684791406
2019-05-15,Conservative,2.0324781692094978
2019-05-16,Conservative,2.029691183167505
2019-05-17,Conservative,2.016790285134402
2019-05-18,Conservative,1.999572454080225
2019-05-19,Conservative,1.9828174134212362
2019-05-20,Conservative,2.020604582143095
2019-05-21,Conservative,2.0322768960222843
2019-05-22,Conservative,1.988970225006239
2019-05-23,Conservative,1.9364312913452533
2019-05-24,Conservative,1.9048747289513908
2019-05-25,Conservative,1.8697603867455688
2019-05-26,Conservative,1.859241500104019
2019-05-27,Conservative,1.9160381111087017
2019-05-28,Conservative,1.9798980257447099
2019-05-29,Conservative,1.9517595447557672
2019-05-30,Conservative,1.9356892166866533
2019-05-31,Conservative,1.919416534691268
2019-06-01,Conservative,1.9042947683923834
2019-06-02,Conservative,1.893911564549541
2019-06-03,Conservative,1.8647847012769732
2019-06-04,Conservative,1.8519523457319742
2019-06-05,Conservative,1.8956311417552925
2019-06-06,Conservative,1.8986236430899335
2019-06-07,Conservative,1.8928220688923951
2019-06-08,Conservative,1.9729371113903018
2019-06-09,Conservative,1.9990765655780744
2019-06-10,Conservative,1.953315516749549
2019-06-11,Conservative,1.9433543608727966
2019-06-12,Conservative,2.00143804697583
2019-06-13,Conservative,2.0392482375340526
2019-06-14,Conservative,2.094697118880606
2019-06-15,Conservative,2.132031750137121
2019-06-16,Conservative,2.1670075626403174
2019-06-17,Conservative,2.1081580096402166
2019-06-18,Conservative,2.069864147582662
2019-06-19,Conservative,2.1595338167775697
2019-06-20,Conservative,2.1834720018135254
2019-06-21,Conservative,2.1997293841692036
2019-06-22,Conservative,2.25598589902775
2019-06-23,Conservative,2.3113351357820284
2019-06-24,Conservative,2.245265115486043
2019-06-25,Conservative,2.245473912009486
2019-06-26,Conservative,2.381714145378814
2019-06-27,Conservative,2.464065708759359
2019-06-28,Conservative,2.4185868767542837
2019-06-29,Conservative,2.4319260219281804
2019-06-30,Conservative,2.432576907530664
2019-07-01,Conservative,2.252862110654661
2019-07-02,Conservative,2.157285027053253
2019-07-03,Conservative,2.2380404648782837
2019-07-04,Conservative,2.247869157186449
2019-07-05,Conservative,2.2719357419593504
2019-07-06,Conservative,2.3497839171747295
2019-07-07,Conservative,2.38681022583132
2019-07-08,Conservative,2.504112423650196
2019-07-09,Conservative,2.536538444791869
2019-07-10,Conservative,2.585897787042927
2019-07-11,Conservative,2.6583044958961644
2019-07-12,Conservative,2.724441018031173
2019-07-13,Conservative,2.613060802871707
2019-07-14,Conservative,2.6101997449339076
2019-07-15,Conservative,2.6064359970344464
2019-07-16,Conservative,2.5804885214957993
2019-07-17,Conservative,2.5548088278603442
