date,Party,sd
2018-03-05,NDP,1.5048017831139868
2018-03-06,NDP,1.566969456679168
2018-03-07,NDP,1.5839881943886056
2018-03-08,NDP,1.5411244272353355
2018-03-09,NDP,1.5271456977351812
2018-03-10,NDP,1.5120818954878081
2018-03-11,NDP,1.47383902687037
2018-03-12,NDP,1.4890986635053434
2018-03-13,NDP,1.4769095545968907
2018-03-14,NDP,1.4727444695252427
2018-03-15,NDP,1.4695575192785468
2018-03-16,NDP,1.4915562467436856
2018-03-17,NDP,1.498746829598307
2018-03-18,NDP,1.5107771672404695
2018-03-19,NDP,1.6482902266001251
2018-03-20,NDP,1.7355078213129347
2018-03-21,NDP,1.7535770717497463
2018-03-22,NDP,1.8001308326630796
2018-03-23,NDP,1.8399045462131636
2018-03-24,NDP,1.7431062399531743
2018-03-25,NDP,1.6949408454920625
2018-03-26,NDP,1.7283543439668871
2018-03-27,NDP,1.7323571810964153
2018-03-28,NDP,1.7453278884471062
2018-03-29,NDP,1.77020392398055
2018-03-30,NDP,1.7954400070296657
2018-03-31,NDP,1.80715639005412
2018-04-01,NDP,1.8188650584019919
2018-04-02,NDP,1.8196769844637557
2018-04-03,NDP,1.8091109651320836
2018-04-04,NDP,1.7119712789555692
2018-04-05,NDP,1.6602054868055398
2018-04-06,NDP,1.614059052584711
2018-04-07,NDP,1.5790782531228307
2018-04-08,NDP,1.5463839919661169
2018-04-09,NDP,1.6051100320953875
2018-04-10,NDP,1.6202803659971718
2018-04-11,NDP,1.5477344509756807
2018-04-12,NDP,1.5160954151389916
2018-04-13,NDP,1.488376197436636
2018-04-14,NDP,1.600714342320316
2018-04-15,NDP,1.653613957730045
2018-04-16,NDP,1.7850124561759473
2018-04-17,NDP,1.8580789447459984
2018-04-18,NDP,1.8417641395680917
2018-04-19,NDP,1.7261733352605462
2018-04-20,NDP,1.673389762053069
2018-04-21,NDP,1.6271834031600991
2018-04-22,NDP,1.5972053528882224
2018-04-23,NDP,1.6502785653858438
2018-04-24,NDP,1.6593393449515124
2018-04-25,NDP,1.568791367437985
2018-04-26,NDP,1.4967924222169633
2018-04-27,NDP,1.4401467886450756
2018-04-28,NDP,1.3878997765365806
2018-04-29,NDP,1.3378454920031515
2018-04-30,NDP,1.3959512924447233
2018-05-01,NDP,1.4354202234638693
2018-05-02,NDP,1.4972361673586778
2018-05-03,NDP,1.5470860270368323
2018-05-04,NDP,1.5931103977472234
2018-05-05,NDP,1.5955271485579499
2018-05-06,NDP,1.6166314949830798
2018-05-07,NDP,1.5686316597216703
2018-05-08,NDP,1.5542772446822815
2018-05-09,NDP,1.56261181430926
2018-05-10,NDP,1.6018255077111037
2018-05-11,NDP,1.6203700566093993
2018-05-12,NDP,1.6683908841168305
2018-05-13,NDP,1.6956759108349189
2018-05-14,NDP,1.699863436877541
2018-05-15,NDP,1.7036319562571207
2018-05-16,NDP,1.7831180095338186
2018-05-17,NDP,1.8485995693308568
2018-05-18,NDP,1.9050642391183263
2018-05-19,NDP,1.9504064231891682
2018-05-20,NDP,1.993289868971909
2018-05-21,NDP,1.9636069162370962
2018-05-22,NDP,1.9469025799183963
2018-05-23,NDP,2.0202391493507132
2018-05-24,NDP,2.0938318932608655
2018-05-25,NDP,2.1647311681460235
2018-05-26,NDP,2.228709446551032
2018-05-27,NDP,2.291508398454482
2018-05-28,NDP,2.225850986153401
2018-05-29,NDP,2.1893634097826373
2018-05-30,NDP,2.0704741366184156
2018-05-31,NDP,2.002804226477742
2018-06-01,NDP,1.943009949416196
2018-06-02,NDP,1.9287693062014277
2018-06-03,NDP,1.8991707450242985
2018-06-04,NDP,1.9649059293742823
2018-06-05,NDP,1.9841015514642284
2018-06-06,NDP,1.9365701821887153
2018-06-07,NDP,1.925095987030056
2018-06-08,NDP,1.9164337342314024
2018-06-09,NDP,1.9029042290571465
2018-06-10,NDP,1.9194881056975768
2018-06-11,NDP,1.9298345858819705
2018-06-12,NDP,1.9390592142819743
2018-06-13,NDP,1.916580735154831
2018-06-14,NDP,1.8963309952702065
2018-06-15,NDP,1.78052561065202
2018-06-16,NDP,1.7694930091503243
2018-06-17,NDP,1.721319644518524
2018-06-18,NDP,1.7041477834334497
2018-06-19,NDP,1.6837966164186142
2018-06-20,NDP,1.6763227655879192
2018-06-21,NDP,1.6632361951129098
2018-06-22,NDP,1.6534833018279387
2018-06-23,NDP,1.6422761822296443
2018-06-24,NDP,1.6310527630794567
2018-06-25,NDP,1.6185109701034037
2018-06-26,NDP,1.6107661547263046
2018-06-27,NDP,1.5519981967854999
2018-06-28,NDP,1.522749763408149
2018-06-29,NDP,1.4966858546616926
2018-06-30,NDP,1.526662963902624
2018-07-01,NDP,1.5229585927341387
2018-07-02,NDP,1.5732470383665307
2018-07-03,NDP,1.5935046401050332
2018-07-04,NDP,1.5331834214306712
2018-07-05,NDP,1.4969210114689773
2018-07-06,NDP,1.4637301387829518
2018-07-07,NDP,1.3954228447825687
2018-07-08,NDP,1.3271777452000926
2018-07-09,NDP,1.3421004158862588
2018-07-10,NDP,1.331120248873574
2018-07-11,NDP,1.2480076669582045
2018-07-12,NDP,1.1913931020839381
2018-07-13,NDP,1.4449348830245259
2018-07-14,NDP,1.5796412310188739
2018-07-15,NDP,1.7000390184774683
2018-07-16,NDP,1.8775782982845968
2018-07-17,NDP,2.052150301619267
2018-07-18,NDP,1.78114010057419
2018-07-19,NDP,1.6762588755832035
2018-07-20,NDP,1.5906136875572945
2018-07-21,NDP,1.5177035404646975
2018-07-22,NDP,1.4516168661302884
2018-07-23,NDP,1.5011197227537125
2018-07-24,NDP,1.4966029667944585
2018-07-25,NDP,1.4567249918360918
2018-07-26,NDP,1.4335912194271532
2018-07-27,NDP,1.4101656818406272
2018-07-28,NDP,1.4067309061827982
2018-07-29,NDP,1.4031664201857663
2018-07-30,NDP,1.4325456822182936
2018-07-31,NDP,1.4423110494132252
2018-08-01,NDP,1.3807084485722296
2018-08-02,NDP,1.353703507476007
2018-08-03,NDP,1.3305319793448709
2018-08-04,NDP,1.306049201775323
2018-08-05,NDP,1.2829516225303734
2018-08-06,NDP,1.3273875182704085
2018-08-07,NDP,1.3362136736384107
2018-08-08,NDP,1.384087117835143
2018-08-09,NDP,1.4249300965043248
2018-08-10,NDP,1.4613641515837903
2018-08-11,NDP,1.5023909612900623
2018-08-12,NDP,1.5412961960714204
2018-08-13,NDP,1.5255635065143973
2018-08-14,NDP,1.5135742195926736
2018-08-15,NDP,1.5541193226077494
2018-08-16,NDP,1.5075587356491127
2018-08-17,NDP,1.5042113015843719
2018-08-18,NDP,1.5155095865887684
2018-08-19,NDP,1.5292365581430272
2018-08-20,NDP,1.4852559306966824
2018-08-21,NDP,1.4525032733212249
2018-08-22,NDP,1.5099391462754812
2018-08-23,NDP,1.5433323053735641
2018-08-24,NDP,1.572469557981414
2018-08-25,NDP,1.6047131641570438
2018-08-26,NDP,1.709628757426744
2018-08-27,NDP,1.6864580322626659
2018-08-28,NDP,1.6836774648699087
2018-08-29,NDP,1.709948880028924
2018-08-30,NDP,1.7450234781879472
2018-08-31,NDP,1.779558542787641
2018-09-01,NDP,1.8090431454992928
2018-09-02,NDP,1.838078024236306
2018-09-03,NDP,1.8397018537125007
2018-09-04,NDP,1.8370612143841207
2018-09-05,NDP,1.743626291244878
2018-09-06,NDP,1.6983420040161676
2018-09-07,NDP,1.659258988822795
2018-09-08,NDP,1.6242637617382925
2018-09-09,NDP,1.591608481848495
2018-09-10,NDP,1.6494167825483559
2018-09-11,NDP,1.6198927030775168
2018-09-12,NDP,1.5372538314003719
2018-09-13,NDP,1.4887474740155942
2018-09-14,NDP,1.4431125524063733
2018-09-15,NDP,1.3301272969662858
2018-09-16,NDP,1.3237956269826097
2018-09-17,NDP,1.349516173723442
2018-09-18,NDP,1.340071198945949
2018-09-19,NDP,1.2718467936417517
2018-09-20,NDP,1.3037083439397408
2018-09-21,NDP,1.2734600117267545
2018-09-22,NDP,1.2616510617332664
2018-09-23,NDP,1.249976664274421
2018-09-24,NDP,1.1982684086319355
2018-09-25,NDP,1.1456872030742278
2018-09-26,NDP,1.0544266927158659
2018-09-27,NDP,0.9832021854617455
2018-09-28,NDP,0.9136839784511401
2018-09-29,NDP,0.9406017952520334
2018-09-30,NDP,0.9392649374485791
2018-10-01,NDP,0.9482909370794331
2018-10-02,NDP,0.9353733121489791
2018-10-03,NDP,0.8960924986897838
2018-10-04,NDP,0.8688581079276025
2018-10-05,NDP,0.9367791743768166
2018-10-06,NDP,0.9967492862892888
2018-10-07,NDP,1.0390487502630215
2018-10-08,NDP,1.1118269609694043
2018-10-09,NDP,1.1696763900355756
2018-10-10,NDP,1.2247202618615103
2018-10-11,NDP,1.285923378171034
2018-10-12,NDP,1.3579927440367228
2018-10-13,NDP,1.418340359782333
2018-10-14,NDP,1.4762559479958584
2018-10-15,NDP,1.4397877539254194
2018-10-16,NDP,1.430902152836449
2018-10-17,NDP,1.4687428640416658
2018-10-18,NDP,1.505765719592583
2018-10-19,NDP,1.5423937978225462
2018-10-20,NDP,1.5768651460807621
2018-10-21,NDP,1.6131431067175477
2018-10-22,NDP,1.599744889173488
2018-10-23,NDP,1.5896244736815348
2018-10-24,NDP,1.6217064407620285
2018-10-25,NDP,1.6564114384480704
2018-10-26,NDP,1.68477079055006
2018-10-27,NDP,1.7199809572099696
2018-10-28,NDP,1.7548862881583354
2018-10-29,NDP,1.7377876744562955
2018-10-30,NDP,1.7192561101777222
2018-10-31,NDP,1.6192625297228382
2018-11-01,NDP,1.5632129153216088
2018-11-02,NDP,1.5130002104402425
2018-11-03,NDP,1.6620384055547042
2018-11-04,NDP,1.7337513942782692
2018-11-05,NDP,1.8873938267718557
2018-11-06,NDP,1.886233395638828
2018-11-07,NDP,1.963470183724373
2018-11-08,NDP,1.80392001736593
2018-11-09,NDP,1.6935048762841292
2018-11-10,NDP,1.6201026570373434
2018-11-11,NDP,1.6663308683625169
2018-11-12,NDP,1.6372494106043103
2018-11-13,NDP,1.6603819873696561
2018-11-14,NDP,1.719630219685294
2018-11-15,NDP,1.7011578534683465
2018-11-16,NDP,1.7085682435795622
2018-11-17,NDP,1.7124547072236536
2018-11-18,NDP,1.7168757677409154
2018-11-19,NDP,1.7218272283686908
2018-11-20,NDP,1.7710145412684546
2018-11-21,NDP,1.7179558770134462
2018-11-22,NDP,1.7001458320154537
2018-11-23,NDP,1.6850173844011855
2018-11-24,NDP,1.6728867443845978
2018-11-25,NDP,1.6617610853726696
2018-11-26,NDP,1.776553113248978
2018-11-27,NDP,1.8287718836091114
2018-11-28,NDP,1.791906104279598
2018-11-29,NDP,1.7879701307204718
2018-11-30,NDP,1.7864761708397299
2018-12-01,NDP,1.7314162111262799
2018-12-02,NDP,1.7018610226680129
2018-12-03,NDP,1.764495195975978
2018-12-04,NDP,1.785294039390531
2018-12-05,NDP,1.7104645905087827
2018-12-06,NDP,1.6788989942693697
2018-12-07,NDP,1.652729441898676
2018-12-08,NDP,1.563856978487931
2018-12-09,NDP,1.5081198031474088
2018-12-10,NDP,1.4605915819880622
2018-12-11,NDP,1.4063292556476052
2018-12-12,NDP,1.2969839564363912
2018-12-13,NDP,1.2748793898965036
2018-12-14,NDP,1.1807959397820076
2018-12-15,NDP,1.1968286597037145
2018-12-16,NDP,1.1787958190591035
2018-12-17,NDP,1.1918108233945275
2018-12-18,NDP,1.1747331849069453
2018-12-19,NDP,1.15683506900232
2018-12-20,NDP,1.135332997055856
2018-12-21,NDP,1.11232757975296
2018-12-22,NDP,1.1085201048182016
2018-12-23,NDP,1.1042270844205826
2018-12-24,NDP,1.099311480555552
2018-12-25,NDP,1.0712645372517686
2018-12-26,NDP,1.0118262472354853
2018-12-27,NDP,0.9666982903876296
2018-12-28,NDP,0.9215729114937832
2018-12-29,NDP,0.9164902407890491
2018-12-30,NDP,0.9115226835231975
2018-12-31,NDP,0.8873198495618635
2019-01-01,NDP,0.869996118083414
2019-01-02,NDP,0.9031745268620532
2019-01-03,NDP,0.9123800526007656
2019-01-04,NDP,0.9176671652528923
2019-01-05,NDP,0.9680357318338016
2019-01-06,NDP,0.988029062877596
2019-01-07,NDP,0.9515991282604531
2019-01-08,NDP,0.939774209410708
2019-01-09,NDP,1.079166353772302
2019-01-10,NDP,1.1865016407280187
2019-01-11,NDP,1.29210030621169
2019-01-12,NDP,1.3962286392170433
2019-01-13,NDP,1.4945038331133205
2019-01-14,NDP,1.4678208594603261
2019-01-15,NDP,1.4688838326988556
2019-01-16,NDP,1.4852128180230721
2019-01-17,NDP,1.487894837102498
2019-01-18,NDP,1.5165693262145177
2019-01-19,NDP,1.5236947011546271
2019-01-20,NDP,1.5374835950960055
2019-01-21,NDP,1.5476493881129705
2019-01-22,NDP,1.5770426134659474
2019-01-23,NDP,1.5686171575741648
2019-01-24,NDP,1.5749203711747555
2019-01-25,NDP,1.5819107036325029
2019-01-26,NDP,1.5860620374322658
2019-01-27,NDP,1.5903473624320632
2019-01-28,NDP,1.6068402712341296
2019-01-29,NDP,1.6071932750692048
2019-01-30,NDP,1.5449961502121752
2019-01-31,NDP,1.5166479003659283
2019-02-01,NDP,1.5210640630767256
2019-02-02,NDP,1.5333831164918812
2019-02-03,NDP,1.5440379621808744
2019-02-04,NDP,1.6183832720019005
2019-02-05,NDP,1.6576854242635322
2019-02-06,NDP,1.5911324332852081
2019-02-07,NDP,1.4867203876398896
2019-02-08,NDP,1.3801839169967727
2019-02-09,NDP,1.2975533793100218
2019-02-10,NDP,1.2210434666720755
2019-02-11,NDP,1.2200737817043177
2019-02-12,NDP,1.2552026020976041
2019-02-13,NDP,1.2531585303886819
2019-02-14,NDP,1.238464014762788
2019-02-15,NDP,1.2240912851895938
2019-02-16,NDP,1.2087723128632264
2019-02-17,NDP,1.1922517849841303
2019-02-18,NDP,1.2106769219714992
2019-02-19,NDP,1.2160807183589217
2019-02-20,NDP,1.326387388974506
2019-02-21,NDP,1.401489422880293
2019-02-22,NDP,1.4641862288215852
2019-02-23,NDP,1.5402743300450772
2019-02-24,NDP,1.6143190381525976
2019-02-25,NDP,1.5308066987758244
2019-02-26,NDP,1.5074235757980838
2019-02-27,NDP,1.711154778554792
2019-02-28,NDP,1.8005857526602593
2019-03-01,NDP,1.9060194517892022
2019-03-02,NDP,2.060594060262417
2019-03-03,NDP,2.1256765574685725
2019-03-04,NDP,2.007830335473852
2019-03-05,NDP,1.9985009717493323
2019-03-06,NDP,2.001574321350021
2019-03-07,NDP,1.940701087832661
2019-03-08,NDP,1.9733842995598128
2019-03-09,NDP,1.9752778566994078
2019-03-10,NDP,1.976401766652259
2019-03-11,NDP,1.9443365642271064
2019-03-12,NDP,1.9743727449763946
2019-03-13,NDP,1.9202620266569852
2019-03-14,NDP,1.8943574014726976
2019-03-15,NDP,1.8246808755368569
2019-03-16,NDP,1.7871162334873627
2019-03-17,NDP,1.740237032709046
2019-03-18,NDP,1.750604766987197
2019-03-19,NDP,1.724244788996268
2019-03-20,NDP,1.691876937442989
2019-03-21,NDP,1.6765200177934259
2019-03-22,NDP,1.6660831113144603
2019-03-23,NDP,1.7301323740829424
2019-03-24,NDP,1.7653550610344422
2019-03-25,NDP,1.8359944486030646
2019-03-26,NDP,1.8614750401733127
2019-03-27,NDP,1.8638423459083602
2019-03-28,NDP,1.8031113021355047
2019-03-29,NDP,1.777904550072467
2019-03-30,NDP,1.7659723927469042
2019-03-31,NDP,1.7561040537654224
2019-04-01,NDP,1.7683507154903126
2019-04-02,NDP,1.725549452061007
2019-04-03,NDP,1.6615909852049058
2019-04-04,NDP,1.6306216568090466
2019-04-05,NDP,1.603893437829533
2019-04-06,NDP,1.5845126575834227
2019-04-07,NDP,1.606377014122812
2019-04-08,NDP,1.6526660181863857
2019-04-09,NDP,1.6699159146797597
2019-04-10,NDP,1.6334634364131293
2019-04-11,NDP,1.6233675642635088
2019-04-12,NDP,1.6150477837268393
2019-04-13,NDP,1.6048700562803986
2019-04-14,NDP,1.592051095488631
2019-04-15,NDP,1.633641740156587
2019-04-16,NDP,1.643942429170948
2019-04-17,NDP,1.6442707331820323
2019-04-18,NDP,1.6535063086417172
2019-04-19,NDP,1.6622970807204034
2019-04-20,NDP,1.6667908465383428
2019-04-21,NDP,1.6610126668446532
2019-04-22,NDP,1.6701851008074697
2019-04-23,NDP,1.6692378039707472
2019-04-24,NDP,1.630592752118496
2019-04-25,NDP,1.6160423588242534
2019-04-26,NDP,1.582987685756469
2019-04-27,NDP,1.5620120170182745
2019-04-28,NDP,1.5071760390924651
2019-04-29,NDP,1.4977731377210701
2019-04-30,NDP,1.4652928888788859
2019-05-01,NDP,1.4831358809112207
2019-05-02,NDP,1.4768291491291115
2019-05-03,NDP,1.5062551864916514
2019-05-04,NDP,1.5266395452679091
2019-05-05,NDP,1.5452064220614417
2019-05-06,NDP,1.5322110542354477
2019-05-07,NDP,1.5273559693859458
2019-05-08,NDP,1.466427416776152
2019-05-09,NDP,1.4349519915853313
2019-05-10,NDP,1.4067071601436936
2019-05-11,NDP,1.3926498334522468
2019-05-12,NDP,1.3752215157142138
2019-05-13,NDP,1.4153804193257042
2019-05-14,NDP,1.427067137376471
2019-05-15,NDP,1.3859727852036083
2019-05-16,NDP,1.373567094713611
2019-05-17,NDP,1.364708512690687
2019-05-18,NDP,1.3538966689842487
2019-05-19,NDP,1.3440154067313965
2019-05-20,NDP,1.3890128788799772
2019-05-21,NDP,1.4001785919977068
2019-05-22,NDP,1.3650464823129183
2019-05-23,NDP,1.4217110878763393
2019-05-24,NDP,1.454852126796839
2019-05-25,NDP,1.477911929779756
2019-05-26,NDP,1.4398774091416287
2019-05-27,NDP,1.4770871215821935
2019-05-28,NDP,1.422400933175989
2019-05-29,NDP,1.3633796811354038
2019-05-30,NDP,1.3206102506764963
2019-05-31,NDP,1.3105608232487238
2019-06-01,NDP,1.2885255128642765
2019-06-02,NDP,1.2699186365015969
2019-06-03,NDP,1.2778213997387864
2019-06-04,NDP,1.2789316429886823
2019-06-05,NDP,1.300999561125815
2019-06-06,NDP,1.3074971641455153
2019-06-07,NDP,1.3094523742773105
2019-06-08,NDP,1.3118469174980352
2019-06-09,NDP,1.3555131470004997
2019-06-10,NDP,1.389006855958345
2019-06-11,NDP,1.414277135304178
2019-06-12,NDP,1.4040224365278142
2019-06-13,NDP,1.411917815812346
2019-06-14,NDP,1.3753831046406158
2019-06-15,NDP,1.3605715030535217
2019-06-16,NDP,1.3483495702580393
2019-06-17,NDP,1.3687528093570687
2019-06-18,NDP,1.370487169617867
2019-06-19,NDP,1.3989844157326305
2019-06-20,NDP,1.4174822682773793
2019-06-21,NDP,1.6107722296366287
2019-06-22,NDP,1.7211572591626951
2019-06-23,NDP,1.8199813148094441
2019-06-24,NDP,1.8887797413842686
2019-06-25,NDP,1.9621359386754817
2019-06-26,NDP,1.8967709538689406
2019-06-27,NDP,1.9085124265111109
2019-06-28,NDP,1.8904173168057294
2019-06-29,NDP,1.8917702949254172
2019-06-30,NDP,1.961523528355929
2019-07-01,NDP,1.9542310070112443
2019-07-02,NDP,1.9657150861409818
2019-07-03,NDP,2.0683407515151764
2019-07-04,NDP,2.1354727608932556
2019-07-05,NDP,2.1337447171965374
2019-07-06,NDP,2.168960100762862
2019-07-07,NDP,2.1902088636874923
2019-07-08,NDP,2.1181899415880476
2019-07-09,NDP,2.034392912239739
2019-07-10,NDP,1.9871356284205213
2019-07-11,NDP,1.9252526981347162
2019-07-12,NDP,1.8816681397869317
2019-07-13,NDP,1.8200504322959794
2019-07-14,NDP,1.7876628003785329
2019-07-15,NDP,1.751344036127719
2019-07-16,NDP,1.7376492973416695
2019-07-17,NDP,1.7466570320418309
2019-07-18,NDP,1.836593318170514
2019-07-19,NDP,1.9135806334290835
2019-07-20,NDP,1.9609329454418158
2019-07-21,NDP,2.0026463773820526
2019-07-22,NDP,2.0064945452757983
2019-07-23,NDP,1.990346505201283
2019-07-24,NDP,1.8804144040236637
2019-07-25,NDP,1.8214118968917277
2019-07-26,NDP,1.7760588415928804
2019-07-27,NDP,1.7423282433307865
2019-07-28,NDP,1.7074309187719792
2019-07-29,NDP,1.7816313555296575
2019-07-30,NDP,1.809400908499832
2019-07-31,NDP,1.77257111055637
2019-08-01,NDP,1.7568453595356401
2019-08-02,NDP,1.7320492846742017
2019-08-03,NDP,1.723780081406862
2019-08-04,NDP,1.7158898716052355
2019-08-05,NDP,1.7665211567059693
2019-08-06,NDP,1.7857607625243834
2019-08-07,NDP,1.7550195826734742
2019-08-08,NDP,1.7412242310980262
2019-08-09,NDP,1.728206304093153
2019-08-10,NDP,1.7003528267348482
2019-08-11,NDP,1.6858889423460937
2019-08-12,NDP,1.7349918094613184
2019-08-13,NDP,1.7504193797963659
2019-08-14,NDP,1.780071560447619
2019-08-15,NDP,1.8047115893248062
2019-08-16,NDP,1.828173301890768
2019-08-17,NDP,1.848694756683478
2019-08-18,NDP,1.8674774338010338
2019-08-19,NDP,1.8631980741747163
2019-08-20,NDP,1.8732436088367872
2019-08-21,NDP,1.9956450319749326
2019-08-22,NDP,2.0105540821805006
2019-08-23,NDP,2.042349979667028
2019-08-24,NDP,2.043406521495952
2019-08-25,NDP,2.047444922013923
2019-08-26,NDP,1.9313462670071626
2019-08-27,NDP,1.9225207358811152
2019-08-28,NDP,1.8510649014671265
2019-08-29,NDP,1.7949238804175374
2019-08-30,NDP,1.7380937029641168
2019-08-31,NDP,1.6528451779377438
2019-09-01,NDP,1.5868665950557168
2019-09-02,NDP,1.6353470504009802
2019-09-03,NDP,1.679255937610818
2019-09-04,NDP,1.7212055211938435
2019-09-05,NDP,1.760325312843588
2019-09-06,NDP,1.766633794613518
2019-09-07,NDP,1.7253293824042377
2019-09-08,NDP,1.7151899303838793
2019-09-09,NDP,1.6988807639616685
2019-09-10,NDP,1.7114746814889474
2019-09-11,NDP,1.7533447725769709
2019-09-12,NDP,1.732205720536184
2019-09-13,NDP,1.7254412473238372
2019-09-14,NDP,1.73503073312086
2019-09-15,NDP,1.7414812356321032
2019-09-16,NDP,1.7235425340806247
2019-09-17,NDP,1.7429764162914823
2019-09-18,NDP,1.743367647300539
2019-09-19,NDP,1.7358413851814691
2019-09-20,NDP,1.7284520731548851
2019-09-21,NDP,NA
2019-09-22,NDP,NA
2016-01-01,Green,NA
2016-01-02,Green,NA
2016-01-03,Green,0.8511948105241492
2016-01-04,Green,0.8364631435971015
2016-01-05,Green,0.8216771341193277
2016-01-06,Green,0.806841636267704
2016-01-07,Green,0.7919612713939437
2016-01-08,Green,0.6733570038242209
2016-01-09,Green,0.5988462536072638
2016-01-10,Green,0.557331134055716
2016-01-11,Green,0.510450488543946
2016-01-12,Green,0.47350541120887646
2016-01-13,Green,0.5409719940758458
2016-01-14,Green,0.5729972185273974
2016-01-15,Green,0.5716863901358114
2016-01-16,Green,0.5753404644399069
2016-01-17,Green,0.5686220788321054
2016-01-18,Green,0.5607139277789408
2016-01-19,Green,0.5620941232485841
2016-01-20,Green,0.5633426131191364
2016-01-21,Green,0.5655596829482313
2016-01-22,Green,0.5678233277261462
2016-01-23,Green,0.5701471381529675
2016-01-24,Green,0.5725394997555079
2016-01-25,Green,0.5750058739359338
2016-01-26,Green,0.576499142030537
2016-01-27,Green,0.5779708894712444
2016-01-28,Green,0.5794257345455167
2016-01-29,Green,0.5808673345569098
2016-01-30,Green,0.5532159639689345
2016-01-31,Green,0.5474346608929417
2016-02-01,Green,0.5418383258927242
2016-02-02,Green,0.538116815686943
2016-02-03,Green,0.5356667538984473
2016-02-04,Green,0.5633418502031666
2016-02-05,Green,0.5698565889354967
2016-02-06,Green,0.5767596001952725
2016-02-07,Green,0.5822638533270391
2016-02-08,Green,0.5869006742074063
2016-02-09,Green,0.5908439186616993
2016-02-10,Green,0.594375273306296
2016-02-11,Green,0.5975986480902084
2016-02-12,Green,0.6005847820124082
2016-02-13,Green,0.6033839523732729
2016-02-14,Green,0.584600833798432
2016-02-15,Green,0.5775790126595268
2016-02-16,Green,0.5716570696322962
2016-02-17,Green,0.5662924397851608
2016-02-18,Green,0.5612710279608644
2016-02-19,Green,0.5779141219082924
2016-02-20,Green,0.5828400029841324
2016-02-21,Green,0.5866888214509152
2016-02-22,Green,0.5899906207873185
2016-02-23,Green,0.5929518306971412
2016-02-24,Green,0.5956786105767837
2016-02-25,Green,0.5982338821092811
2016-02-26,Green,0.6006584164914411
2016-02-27,Green,0.6029803263810749
